timestamp,motor_temperature,battery_voltage,motor_rpm,altitude,flight_mode
2026-09-23T10:06:38Z,49.61,11.829,5940,18.84,AUTO
2026-09-23T10:06:39Z,50.28,11.763,5954,18.18,AUTO
2026-09-23T10:06:40Z,51.28,11.838,5994,17.82,AUTO
2026-09-23T10:06:41Z,49.62,11.81,5922,17.3,AUTO
2026-09-23T10:06:42Z,49.46,11.756,5940,17.24,AUTO
2026-09-23T10:06:43Z,51.38,11.761,6017,17.26,AUTO
2026-09-23T10:06:44Z,49.5,11.81,5920,18.47,AUTO
2026-09-23T10:06:45Z,49.85,11.754,5958,18.43,AUTO
2026-09-23T10:06:46Z,51.21,11.806,5972,18.26,AUTO
2026-09-23T10:06:47Z,50.93,11.783,6004,17.51,AUTO
2026-09-23T10:06:48Z,51.46,11.801,5977,17.03,AUTO
2026-09-23T10:06:49Z,50.85,11.807,5959,17.62,AUTO
2026-09-23T10:06:50Z,51.02,11.753,6004,17.97,AUTO
2026-09-23T10:06:51Z,49.7,11.767,5943,17.88,AUTO
2026-09-23T10:06:52Z,50.95,11.748,5998,17.73,AUTO
2026-09-23T10:06:53Z,50.9,11.784,5977,17.77,AUTO
2026-09-23T10:06:54Z,51.2,11.808,6006,18.13,AUTO
2026-09-23T10:06:55Z,50.22,11.735,5981,18.41,AUTO
2026-09-23T10:06:56Z,51.31,11.755,6001,18.95,AUTO
2026-09-23T10:06:57Z,51.33,11.774,5987,17.86,AUTO
2026-09-23T10:06:58Z,51.46,11.754,6010,18.2,AUTO
2026-09-23T10:06:59Z,51.5,11.787,5992,17.0,AUTO
2026-09-23T10:07:00Z,50.25,11.754,5963,18.63,AUTO
2026-09-23T10:07:01Z,51.51,11.721,6020,18.62,AUTO
2026-09-23T10:07:02Z,51.49,11.762,5991,18.7,AUTO
2026-09-23T10:07:03Z,51.38,11.769,6019,17.69,AUTO
2026-09-23T10:07:04Z,49.95,11.756,5963,17.4,AUTO
2026-09-23T10:07:05Z,51.3,11.785,5982,18.21,AUTO
2026-09-23T10:07:06Z,51.17,11.745,5976,17.51,AUTO
2026-09-23T10:07:07Z,51.33,11.769,5995,17.18,AUTO
2026-09-23T10:07:08Z,51.46,11.766,5988,18.16,AUTO
2026-09-23T10:07:09Z,51.66,11.773,6009,17.95,AUTO
2026-09-23T10:07:10Z,51.06,11.715,5972,17.36,AUTO
2026-09-23T10:07:11Z,51.3,11.727,5999,17.8,AUTO
2026-09-23T10:07:12Z,50.95,11.708,5960,18.99,AUTO
2026-09-23T10:07:13Z,50.68,11.702,5980,18.57,AUTO
2026-09-23T10:07:14Z,50.26,11.74,5951,18.04,AUTO
2026-09-23T10:07:15Z,50.0,11.693,5975,18.73,AUTO
2026-09-23T10:07:16Z,50.95,11.733,5971,18.56,AUTO
2026-09-23T10:07:17Z,50.84,11.762,5993,18.64,AUTO
2026-09-23T10:07:18Z,51.93,11.704,5994,17.4,AUTO
2026-09-23T10:07:19Z,50.39,11.689,5941,18.11,AUTO
2026-09-23T10:07:20Z,89.78,11.717,7365,18.82,AUTO
2026-09-23T10:07:21Z,88.18,11.726,7281,,AUTO
2026-09-23T10:07:22Z,88.31,11.753,7279,18.13,AUTO
2026-09-23T10:07:23Z,89.37,11.751,7336,17.79,AUTO
2026-09-23T10:07:24Z,89.0,11.685,7338,18.98,AUTO
2026-09-23T10:07:25Z,88.56,8.4,7287,17.7,AUTO
2026-09-23T10:07:26Z,89.94,8.4,7365,17.09,AUTO
2026-09-23T10:07:27Z,89.72,11.723,7348,18.97,AUTO
2026-09-23T10:07:28Z,88.28,11.676,7303,18.88,AUTO
2026-09-23T10:07:29Z,51.54,11.686,6008,18.52,AUTO
2026-09-23T10:07:30Z,50.41,11.686,5952,17.25,AUTO
2026-09-23T10:07:31Z,51.18,11.671,5978,17.29,AUTO
2026-09-23T10:07:32Z,51.59,11.657,6017,17.39,AUTO
2026-09-23T10:07:33Z,50.32,11.728,5947,18.87,AUTO
2026-09-23T10:07:34Z,52.0,11.723,6002,17.89,AUTO
2026-09-23T10:07:35Z,50.47,11.724,5984,18.26,AUTO
2026-09-23T10:07:36Z,51.2,11.675,6008,17.96,AUTO
2026-09-23T10:07:37Z,51.57,11.657,5991,17.11,AUTO
2026-09-23T10:07:38Z,51.76,11.688,5994,18.74,AUTO
2026-09-23T10:07:39Z,50.88,11.675,5964,17.54,AUTO
2026-09-23T10:07:40Z,52.04,11.667,6005,17.98,AUTO
2026-09-23T10:07:41Z,51.01,11.71,5966,18.96,AUTO
2026-09-23T10:07:42Z,50.51,11.708,5976,17.42,AUTO
2026-09-23T10:07:43Z,51.36,11.657,5985,17.4,AUTO
2026-09-23T10:07:44Z,51.15,11.711,6015,18.85,AUTO
2026-09-23T10:07:45Z,50.64,11.653,5992,17.11,AUTO
2026-09-23T10:07:46Z,51.91,11.651,6041,17.03,AUTO
2026-09-23T10:07:47Z,52.09,11.653,6005,17.0,AUTO
2026-09-23T10:07:48Z,52.15,11.666,6010,17.87,AUTO
2026-09-23T10:07:49Z,52.33,11.639,6035,17.28,AUTO
2026-09-23T10:07:50Z,50.88,11.682,5991,17.39,AUTO
2026-09-23T10:07:51Z,50.69,11.625,5980,17.99,AUTO
2026-09-23T10:07:52Z,51.1,11.632,5994,18.42,AUTO
2026-09-23T10:07:53Z,52.19,11.661,6012,17.13,AUTO
2026-09-23T10:07:54Z,52.05,11.645,6033,17.11,AUTO
2026-09-23T10:07:55Z,52.22,11.637,6045,18.73,AUTO
2026-09-23T10:07:56Z,51.6,11.609,6027,17.95,AUTO
2026-09-23T10:07:57Z,52.38,11.627,6018,18.66,AUTO
2026-09-23T10:07:58Z,51.38,11.617,5992,18.19,AUTO
2026-09-23T10:07:59Z,50.67,11.644,5971,18.03,AUTO
2026-09-23T10:08:00Z,50.92,11.657,5998,18.73,AUTO
2026-09-23T10:08:01Z,51.34,11.655,5991,18.5,AUTO
2026-09-23T10:08:02Z,50.83,11.666,6002,17.99,AUTO
2026-09-23T10:08:03Z,51.75,11.636,6013,17.04,AUTO
2026-09-23T10:08:04Z,52.68,11.61,6028,17.21,AUTO
2026-09-23T10:08:05Z,51.26,11.655,5971,17.19,AUTO
2026-09-23T10:08:06Z,52.17,11.604,6002,18.2,AUTO
2026-09-23T10:08:07Z,51.94,11.628,6028,17.21,AUTO
2026-09-23T10:08:08Z,52.55,11.641,6017,17.25,AUTO
2026-09-23T10:08:09Z,51.81,11.622,6002,17.24,AUTO
2026-09-23T10:08:10Z,51.65,11.591,6012,18.72,AUTO
2026-09-23T10:08:11Z,51.15,11.624,6003,17.33,AUTO
2026-09-23T10:08:12Z,52.52,11.651,6033,17.84,AUTO
2026-09-23T10:08:13Z,52.57,11.616,6035,18.88,AUTO
2026-09-23T10:08:14Z,52.46,11.599,6023,17.67,AUTO
2026-09-23T10:08:15Z,51.79,11.648,6028,18.83,AUTO
2026-09-23T10:08:16Z,52.57,11.636,6018,18.03,AUTO
2026-09-23T10:08:17Z,52.87,11.641,6038,17.84,AUTO
2026-09-23T10:08:18Z,52.23,11.593,6030,17.14,AUTO
2026-09-23T10:08:19Z,51.85,11.602,5991,17.28,AUTO
2026-09-23T10:08:20Z,52.94,11.622,6075,18.27,AUTO
2026-09-23T10:08:21Z,52.63,11.629,6061,17.07,AUTO
2026-09-23T10:08:22Z,52.32,11.577,6040,17.55,AUTO
2026-09-23T10:08:23Z,52.13,11.628,6031,17.5,AUTO
2026-09-23T10:08:24Z,52.1,11.587,6046,,AUTO
2026-09-23T10:08:25Z,51.66,11.574,6015,17.24,AUTO
2026-09-23T10:08:26Z,52.28,11.624,6030,17.54,AUTO
2026-09-23T10:08:27Z,52.04,11.589,6004,17.25,AUTO
2026-09-23T10:08:28Z,51.39,11.567,5994,17.58,AUTO
2026-09-23T10:08:29Z,51.63,11.549,6009,18.68,AUTO
2026-09-23T10:08:30Z,52.38,11.586,6041,17.4,AUTO
2026-09-23T10:08:31Z,52.6,11.575,6043,18.23,AUTO
2026-09-23T10:08:32Z,52.13,11.561,6012,17.44,AUTO
2026-09-23T10:08:33Z,52.23,11.565,6032,17.02,AUTO
2026-09-23T10:08:34Z,51.93,11.601,6004,18.11,AUTO
2026-09-23T10:08:35Z,52.22,11.553,6052,17.59,AUTO
2026-09-23T10:08:36Z,52.8,11.541,6026,18.74,AUTO
2026-09-23T10:08:37Z,52.15,11.531,6020,17.88,AUTO
2026-09-23T10:08:38Z,52.76,11.533,6033,18.92,AUTO
2026-09-23T10:08:39Z,52.78,11.534,6039,17.7,AUTO
2026-09-23T10:08:40Z,52.67,11.569,6061,18.64,AUTO
2026-09-23T10:08:41Z,52.37,11.577,6045,18.52,AUTO
2026-09-23T10:08:42Z,52.3,11.579,6041,18.83,AUTO
2026-09-23T10:08:43Z,51.62,11.584,5982,18.53,AUTO
2026-09-23T10:08:44Z,52.56,11.552,6063,18.14,AUTO
2026-09-23T10:08:45Z,52.24,11.573,6047,18.21,AUTO
2026-09-23T10:08:46Z,52.18,11.544,6024,18.45,AUTO
2026-09-23T10:08:47Z,52.02,11.537,6023,17.77,AUTO
2026-09-23T10:08:48Z,52.09,11.567,6041,18.0,AUTO
2026-09-23T10:08:49Z,52.35,11.517,6022,17.29,AUTO
2026-09-23T10:08:50Z,52.63,11.547,6021,18.84,AUTO
2026-09-23T10:08:51Z,52.14,11.565,6042,18.92,AUTO
2026-09-23T10:08:52Z,51.92,11.53,6038,17.02,AUTO
2026-09-23T10:08:53Z,51.62,11.539,6007,18.84,AUTO
2026-09-23T10:08:54Z,53.09,11.535,6083,18.03,AUTO
2026-09-23T10:08:55Z,52.59,11.545,6035,17.72,AUTO
2026-09-23T10:08:56Z,52.77,11.516,6069,18.35,AUTO
2026-09-23T10:08:57Z,52.64,11.494,6036,17.8,AUTO
2026-09-23T10:08:58Z,52.73,11.53,6065,18.93,AUTO
2026-09-23T10:08:59Z,52.6,11.517,6047,18.99,AUTO
2026-09-23T10:09:00Z,52.33,11.522,6047,17.34,AUTO
2026-09-23T10:09:01Z,52.29,11.556,6046,18.03,AUTO
2026-09-23T10:09:02Z,51.89,11.548,6026,18.64,AUTO
2026-09-23T10:09:03Z,53.67,11.545,6074,17.31,AUTO
2026-09-23T10:09:04Z,52.28,11.513,6030,17.38,AUTO
2026-09-23T10:09:05Z,52.08,11.52,6028,17.71,AUTO
2026-09-23T10:09:06Z,53.72,11.519,6057,17.82,AUTO
2026-09-23T10:09:07Z,53.33,11.491,6076,17.01,AUTO
2026-09-23T10:09:08Z,52.38,11.531,6038,18.34,AUTO
2026-09-23T10:09:09Z,52.18,11.502,6029,17.53,AUTO
2026-09-23T10:09:10Z,53.09,11.503,6083,18.15,AUTO
2026-09-23T10:09:11Z,52.64,11.468,6025,18.52,AUTO
2026-09-23T10:09:12Z,52.05,11.464,6005,18.04,AUTO
2026-09-23T10:09:13Z,53.49,11.503,6087,17.12,AUTO
2026-09-23T10:09:14Z,51.89,11.514,6007,18.43,AUTO
2026-09-23T10:09:15Z,52.59,11.464,6029,17.2,AUTO
2026-09-23T10:09:16Z,53.7,11.495,6072,17.9,AUTO
2026-09-23T10:09:17Z,52.68,11.45,6063,18.17,AUTO
2026-09-23T10:09:18Z,53.85,11.479,6091,17.5,AUTO
2026-09-23T10:09:19Z,52.03,11.516,6039,17.63,AUTO
2026-09-23T10:09:20Z,53.76,11.505,6072,18.21,AUTO
2026-09-23T10:09:21Z,53.9,11.478,6109,17.49,AUTO
2026-09-23T10:09:22Z,52.77,11.493,6033,17.62,AUTO
2026-09-23T10:09:23Z,53.76,11.473,6096,17.49,AUTO
2026-09-23T10:09:24Z,52.37,11.461,6017,18.94,AUTO
2026-09-23T10:09:25Z,52.62,11.475,6022,18.07,AUTO
2026-09-23T10:09:26Z,52.83,11.46,6027,17.25,AUTO
2026-09-23T10:09:27Z,53.72,11.454,6067,,AUTO
2026-09-23T10:09:28Z,52.47,11.447,6023,17.07,AUTO
2026-09-23T10:09:29Z,53.43,11.449,6053,18.41,AUTO
2026-09-23T10:09:30Z,52.31,11.442,6048,17.26,AUTO
2026-09-23T10:09:31Z,53.02,11.485,6071,17.32,AUTO
2026-09-23T10:09:32Z,52.86,11.474,6044,18.92,AUTO
2026-09-23T10:09:33Z,52.58,11.49,6041,17.45,AUTO
2026-09-23T10:09:34Z,53.09,11.422,6068,17.52,AUTO
2026-09-23T10:09:35Z,54.0,11.457,6083,17.49,AUTO
2026-09-23T10:09:36Z,53.43,11.425,6089,17.25,AUTO
2026-09-23T10:09:37Z,53.26,11.449,6053,18.54,AUTO
2026-09-23T10:09:38Z,53.02,11.457,6059,17.62,AUTO
2026-09-23T10:09:39Z,53.04,11.409,6040,18.7,AUTO
2026-09-23T10:09:40Z,52.92,11.453,6033,18.12,AUTO
2026-09-23T10:09:41Z,53.02,11.438,6046,17.13,AUTO
2026-09-23T10:09:42Z,52.93,11.414,6034,18.43,AUTO
2026-09-23T10:09:43Z,52.89,11.426,6072,18.55,AUTO
2026-09-23T10:09:44Z,54.11,11.461,6075,17.55,AUTO
2026-09-23T10:09:45Z,52.42,11.444,6043,17.7,AUTO
2026-09-23T10:09:46Z,53.2,11.441,6072,17.5,AUTO
2026-09-23T10:09:47Z,54.09,11.414,6100,17.36,AUTO
2026-09-23T10:09:48Z,52.64,11.457,6054,18.43,AUTO
2026-09-23T10:09:49Z,52.5,11.385,6021,17.4,AUTO
2026-09-23T10:09:50Z,53.05,11.41,6034,17.62,AUTO
2026-09-23T10:09:51Z,53.73,11.392,6098,18.14,AUTO
2026-09-23T10:09:52Z,53.91,11.396,6084,18.37,AUTO
2026-09-23T10:09:53Z,53.19,11.374,6078,18.55,AUTO
2026-09-23T10:09:54Z,53.08,11.375,6076,18.21,AUTO
2026-09-23T10:09:55Z,52.61,11.39,6022,18.58,AUTO
2026-09-23T10:09:56Z,52.96,11.441,6066,17.17,AUTO
2026-09-23T10:09:57Z,53.94,11.397,6100,18.66,AUTO
2026-09-23T10:09:58Z,53.13,11.371,6082,17.85,AUTO
2026-09-23T10:09:59Z,54.44,11.417,6117,18.66,AUTO
